DATE,NAME,LATITUDE,LONGITUDE,DEWP,WDSP,MAX,MIN,PRCP,MONTH,VISIB,SLP,MXSPD
2021-02-12,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,43.0,5.5,66.9,45.0,0.08,2,7.4,1015.4,17.1
2021-02-13,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,40.0,3.1,60.1,45.0,0.01,2,9.5,1016.4,8.9
2021-02-14,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,38.4,4.2,61.0,39.9,0.0,2,9.6,1016.6,9.9
2021-02-15,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,38.0,3.0,64.9,39.9,0.0,2,9.7,1019.1,9.9
2021-02-16,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,42.0,6.5,64.9,45.0,0.0,2,8.7,1017.8,15.0
2021-02-17,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,36.1,4.7,62.1,39.9,0.0,2,8.6,1019.6,15.0
2021-02-18,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,28.9,3.8,68.0,37.9,0.0,2,9.5,1024.8,8.0
2021-02-19,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,26.5,3.1,69.1,41.0,0.0,2,9.5,1026.4,7.0
2021-02-20,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,32.2,7.6,66.9,46.0,0.0,2,8.8,1024.0,19.0
2021-02-21,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,31.3,3.8,64.9,37.9,0.0,2,10.0,1029.1,9.9
2021-02-22,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,32.5,4.0,73.0,37.9,0.0,2,9.7,1026.8,8.0
2021-02-23,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,32.7,4.6,73.0,37.9,0.0,2,8.6,1020.4,8.9
2021-02-24,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,35.2,4.5,73.0,44.1,0.0,2,7.9,1019.0,8.0
2021-02-25,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,25.6,4.6,70.0,42.1,0.0,2,9.6,1022.1,8.9
2021-02-26,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,24.8,4.9,69.1,39.0,0.0,2,9.4,1020.8,9.9
2021-02-27,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,29.8,3.8,69.1,37.9,0.0,2,8.4,1017.4,14.0
2021-02-28,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,22.0,7.4,72.0,37.9,0.0,2,9.9,1020.5,18.1
2021-03-01,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,4.8,10.8,77.0,39.9,0.0,3,10.0,1020.7,17.1
2021-03-02,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,6.8,6.6,77.0,48.0,0.0,3,10.0,1014.3,18.1
2021-03-03,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,20.5,4.9,75.9,39.9,0.0,3,9.6,1007.6,15.0
2021-03-04,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,30.5,5.4,71.1,39.9,0.0,3,10.0,1019.0,9.9
2021-03-05,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,29.1,3.5,78.1,41.0,0.0,3,9.1,1022.0,8.9
2021-03-06,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,36.5,6.5,78.1,44.1,0.0,3,9.2,1017.3,15.9
2021-03-07,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,36.0,4.4,66.0,44.1,0.0,3,9.9,1018.3,9.9
2021-03-08,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,34.3,3.8,66.9,44.1,0.0,3,9.8,1019.1,12.0
2021-03-09,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,30.5,5.3,66.9,44.1,0.0,3,10.0,1020.8,12.0
2021-03-10,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,34.0,5.7,63.0,44.1,0.0,3,9.4,1016.5,12.0
2021-03-11,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,37.3,4.0,57.0,43.0,0.28,3,9.3,1016.3,12.0
2021-03-12,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,35.6,4.9,62.1,42.1,0.01,3,9.7,1019.6,11.1
2021-03-13,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,34.1,3.8,68.0,42.1,0.0,3,9.9,1022.6,8.0
2021-03-14,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,35.1,3.2,68.0,41.0,0.0,3,9.1,1023.5,11.1
2021-03-15,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,38.0,8.0,64.0,41.0,0.02,3,9.4,1016.9,21.0
2021-03-16,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,35.2,5.5,57.9,41.0,0.2,3,9.7,1016.9,28.9
2021-03-17,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,35.1,3.0,68.0,39.9,0.0,3,9.4,1018.6,8.9
2021-03-18,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,38.6,2.3,75.9,39.9,0.0,3,8.6,1018.1,7.0
2021-03-19,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,44.7,5.2,77.0,48.9,0.0,3,10.0,1019.5,11.1
2021-03-20,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,45.3,10.1,75.9,48.2,0.26,3,8.7,1021.7,25.1
2021-03-21,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,36.0,4.7,63.0,42.1,0.14,3,10.0,1022.9,8.9
2021-03-22,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,34.2,5.8,68.0,43.0,0.0,3,10.0,1021.1,12.0
2021-03-23,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,37.0,7.6,68.0,43.0,0.0,3,10.0,1014.9,15.0
2021-03-24,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,32.2,3.9,71.1,44.1,0.0,3,9.9,1015.9,8.9
2021-03-25,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,29.4,7.1,71.1,44.1,0.0,3,10.0,1009.9,15.0
2021-03-26,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,36.3,6.1,70.0,45.0,0.0,3,10.0,1012.0,12.0
2021-03-27,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,34.0,4.2,80.1,46.9,0.0,3,9.9,1022.0,8.0
2021-03-28,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,32.7,4.6,82.9,46.9,0.0,3,9.9,1023.5,11.1
2021-03-29,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,37.2,4.8,82.9,50.0,0.0,3,9.3,1016.6,13.0
2021-03-30,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,33.9,4.8,81.0,51.1,0.0,3,9.6,1013.6,9.9
2021-03-31,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,29.0,4.7,88.0,48.0,0.0,3,9.6,1018.1,14.0
2021-04-01,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,22.6,6.0,89.1,48.0,0.0,4,9.5,1015.1,14.0
2021-04-02,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,28.6,4.6,90.0,55.0,0.0,4,9.3,1012.7,8.9
2021-04-03,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,27.6,5.6,90.0,52.0,0.0,4,9.5,1016.2,11.1
2021-04-04,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,40.7,5.8,87.1,46.9,0.0,4,8.8,1019.5,11.1
2021-04-05,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,44.7,4.2,75.9,46.9,0.0,4,7.5,1015.9,8.9
2021-04-06,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,41.1,4.7,79.0,48.9,0.0,4,8.3,1014.6,8.0
2021-04-07,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,39.5,3.1,84.9,48.9,0.0,4,9.2,1017.3,13.0
2021-04-08,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,36.4,6.5,84.9,51.1,0.0,4,8.7,1018.3,13.0
2021-04-09,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,30.7,4.9,80.1,51.1,0.0,4,9.2,1017.6,13.0
2021-04-10,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,35.1,5.8,80.1,48.9,0.0,4,8.7,1016.0,8.9
2021-04-11,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,34.8,4.0,79.0,48.9,0.0,4,9.0,1011.7,9.9
2021-04-12,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,38.6,5.1,84.0,54.0,0.0,4,8.5,1008.3,9.9
2021-04-13,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,34.4,5.5,84.0,54.0,0.0,4,8.4,1007.7,15.9
2021-04-14,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,32.5,8.3,82.9,48.9,0.0,4,7.7,1011.2,18.1
2021-04-15,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,32.1,4.8,75.0,48.9,0.0,4,7.4,1014.7,15.9
2021-04-16,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,32.2,4.7,79.0,50.0,0.0,4,8.2,1014.2,13.0
2021-04-17,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,33.2,5.5,82.9,51.1,0.0,4,8.3,1013.9,14.0
2021-04-18,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,33.9,5.6,87.1,55.0,0.0,4,8.5,1016.4,14.0
2021-04-19,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,26.9,6.3,89.1,57.0,0.0,4,9.0,1016.6,12.0
2021-04-20,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,33.1,5.6,89.1,57.9,0.0,4,8.0,1011.6,13.0
2021-04-21,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,35.9,7.0,87.1,48.9,0.0,4,8.6,1009.2,14.0
2021-04-22,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,41.7,6.3,80.1,48.9,0.0,4,8.4,1010.4,13.0
2021-04-23,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,40.5,6.4,81.0,51.1,0.0,4,8.1,1012.3,13.0
2021-04-24,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,38.8,6.9,80.1,51.1,0.0,4,8.6,1014.1,13.0
2021-04-25,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,32.8,6.1,78.1,52.0,0.0,4,9.5,1011.9,11.1
2021-04-26,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,45.7,6.3,66.9,50.0,0.13,4,8.1,1011.1,14.0
2021-04-27,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,37.2,5.5,71.1,46.9,0.06,4,9.7,1012.5,13.0
2021-04-28,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,33.7,5.1,82.0,46.9,0.0,4,9.5,1019.1,13.0
2021-04-29,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,32.8,5.2,93.0,53.1,0.0,4,9.5,1020.8,12.0
2021-04-30,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,39.8,4.8,93.9,57.0,0.0,4,8.4,1018.6,13.0
2021-05-01,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,39.5,6.8,93.9,62.1,0.0,5,8.7,1013.8,12.0
2021-05-02,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,39.0,7.5,86.0,55.0,0.0,5,9.4,1011.1,15.0
2021-05-03,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,38.8,5.7,86.0,55.0,0.0,5,8.6,1010.4,13.0
2021-05-04,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,33.1,5.5,91.0,61.0,0.0,5,8.9,1012.1,12.0
2021-05-05,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,40.6,5.4,98.1,61.0,0.0,5,8.8,1011.1,13.0
2021-05-06,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,35.4,7.6,98.1,66.0,0.0,5,8.8,1012.2,13.0
2021-05-07,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,41.4,7.3,91.9,59.0,0.0,5,8.8,1014.0,14.0
2021-05-08,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,34.5,5.2,82.9,59.0,0.0,5,8.8,1014.0,13.0
2021-05-09,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,33.8,5.4,87.1,59.0,0.0,5,8.7,1012.3,11.1
2021-05-10,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,38.2,5.5,88.0,63.0,0.0,5,8.9,1009.0,11.1
2021-05-11,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,37.1,4.6,93.9,63.0,0.0,5,8.6,1010.0,13.0
2021-05-12,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,34.6,5.1,98.1,64.9,0.0,5,8.7,1011.4,14.0
2021-05-13,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,37.1,4.7,98.1,66.9,0.0,5,8.4,1012.9,12.0
2021-05-14,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,39.1,5.1,96.1,66.9,0.0,5,8.1,1011.0,13.0
2021-05-15,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,37.7,9.2,95.0,60.1,0.0,5,8.9,1009.0,14.0
2021-05-16,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,43.1,8.2,82.0,55.0,0.0,5,9.3,1010.9,17.1
2021-05-17,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,45.9,7.0,84.9,55.0,0.0,5,8.9,1013.4,13.0
2021-05-18,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,43.6,6.4,86.0,60.1,0.0,5,8.6,1015.2,11.1
2021-05-19,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,32.1,7.1,86.0,57.9,0.0,5,8.5,1012.4,14.0
2021-05-20,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,30.1,9.9,84.0,50.0,0.0,5,8.1,1012.2,15.9
2021-05-21,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,25.0,8.2,73.0,50.0,0.0,5,8.0,1013.0,15.9
2021-05-22,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,30.2,6.9,77.0,50.0,0.0,5,8.7,1015.4,17.1
2021-05-23,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,31.2,5.0,81.0,52.0,0.0,5,9.1,1017.5,15.0
2021-05-24,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,36.7,6.3,87.1,55.0,0.0,5,8.4,1017.3,13.0
2021-05-25,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,41.0,5.3,87.1,57.0,0.0,5,8.4,1015.4,12.0
2021-05-26,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,41.4,6.0,88.0,60.1,0.0,5,9.5,1014.0,12.0
2021-05-27,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,37.6,5.6,90.0,62.1,0.0,5,8.9,1015.1,14.0
2021-05-28,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,37.5,6.2,90.0,63.0,0.0,5,8.7,1014.4,14.0
2021-05-29,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,42.2,5.5,90.0,63.0,0.0,5,6.3,1010.4,12.0
2021-05-30,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,45.8,6.0,91.0,63.0,0.0,5,7.1,1009.5,11.1
2021-05-31,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,49.0,4.4,102.0,64.9,0.0,5,7.5,1009.5,12.0
2021-06-01,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.1,5.9,104.0,71.1,0.0,6,7.1,1009.9,11.1
2021-06-02,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,45.2,6.0,106.0,75.0,0.0,6,9.8,1008.9,11.1
2021-06-03,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,43.1,6.2,106.0,75.0,0.0,6,9.7,1007.2,12.0
2021-06-04,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.8,7.1,102.9,75.0,0.0,6,9.8,1008.6,13.0
2021-06-05,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,47.4,6.4,100.9,75.0,0.0,6,9.9,1009.7,14.0
2021-06-06,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,41.3,7.2,100.9,73.0,0.0,6,9.8,1006.9,13.0
2021-06-07,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,41.3,8.0,96.1,68.0,0.0,6,9.5,1007.9,15.0
2021-06-08,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,36.5,8.5,84.0,55.0,0.0,6,9.6,1012.7,15.0
2021-06-09,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,36.0,7.0,79.0,54.0,0.0,6,9.5,1016.8,13.0
2021-06-10,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,34.8,8.0,78.1,52.0,0.0,6,9.4,1020.8,21.0
2021-06-11,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,35.4,5.7,82.0,52.0,0.0,6,8.8,1017.2,11.1
2021-06-12,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,39.0,4.5,88.0,53.1,0.0,6,9.1,1013.9,9.9
2021-06-13,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.1,3.0,95.0,59.0,0.0,6,9.5,1010.7,8.0
2021-06-14,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,52.3,6.3,95.0,66.0,0.0,6,9.4,1012.9,12.0
2021-06-15,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,49.7,6.3,91.0,63.0,0.0,6,9.3,1015.0,12.0
2021-06-16,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,47.4,2.9,93.0,63.0,0.0,6,8.3,1013.9,7.0
2021-06-17,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,50.1,4.7,100.9,71.1,0.0,6,7.9,1009.0,11.1
2021-06-18,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,49.8,5.6,109.0,77.0,0.0,6,7.7,1005.0,12.0
2021-06-19,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,45.7,5.6,109.9,82.0,0.0,6,8.6,1004.1,11.1
2021-06-20,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,42.0,7.2,109.9,80.1,0.0,6,9.1,1005.5,14.0
2021-06-21,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,36.0,9.0,109.0,75.9,0.0,6,9.3,1008.7,14.0
2021-06-22,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,41.3,9.0,105.1,69.1,0.0,6,9.0,1009.8,17.1
2021-06-23,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,47.3,8.7,97.0,69.1,0.0,6,9.2,1009.6,15.0
2021-06-24,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.7,7.4,95.0,66.0,0.0,6,9.0,1012.1,15.0
2021-06-25,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,46.9,6.9,93.9,66.0,0.0,6,9.4,1012.6,15.0
2021-06-26,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,50.9,5.1,98.1,69.1,0.0,6,8.8,1010.6,12.0
2021-06-27,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,54.2,4.6,106.0,73.0,0.0,6,8.9,1006.6,13.0
2021-06-28,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,54.9,8.5,106.0,77.0,0.0,6,8.7,1004.3,15.9
2021-06-29,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,51.7,5.6,102.0,75.9,0.0,6,8.3,1005.5,12.0
2021-06-30,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,50.8,6.5,105.1,75.9,0.0,6,8.4,1006.6,13.0
2021-07-01,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,49.5,8.1,105.1,73.9,0.0,7,8.3,1008.8,17.1
2021-07-02,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,51.4,6.6,102.0,73.9,0.0,7,8.2,1009.0,12.0
2021-07-03,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.0,6.3,102.9,75.9,0.0,7,8.7,1009.6,12.0
2021-07-04,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,39.1,6.8,102.9,75.0,0.0,7,9.1,1010.8,15.9
2021-07-05,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,41.0,6.7,102.0,73.0,0.0,7,9.1,1011.3,14.0
2021-07-06,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,47.7,6.2,100.0,72.0,0.0,7,8.2,1011.8,12.0
2021-07-07,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.0,5.8,100.0,72.0,0.0,7,8.0,1010.3,12.0
2021-07-08,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,46.3,4.2,102.9,73.9,0.0,7,8.1,1007.8,9.9
2021-07-09,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.5,4.8,109.9,75.0,0.0,7,8.2,1008.8,15.0
2021-07-10,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,45.3,6.1,109.9,82.9,0.0,7,8.7,1010.3,15.0
2021-07-11,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,51.1,5.2,111.0,82.9,0.0,7,8.6,1008.7,11.1
2021-07-12,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,45.5,5.6,111.0,82.0,0.0,7,8.7,1007.8,9.9
2021-07-13,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,44.5,5.0,109.0,82.0,0.0,7,7.9,1007.7,12.0
2021-07-14,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,44.2,9.3,107.1,80.1,0.0,7,7.9,1009.3,17.1
2021-07-15,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,49.9,6.8,102.0,73.0,0.0,7,7.9,1011.1,14.0
2021-07-16,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,43.0,5.5,100.0,73.0,0.0,7,8.1,1010.6,12.0
2021-07-17,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,42.3,5.9,100.9,73.0,0.0,7,8.1,1010.3,12.0
2021-07-18,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,41.8,6.2,102.0,73.0,0.0,7,8.1,1011.8,12.0
2021-07-19,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,44.7,6.2,105.1,77.0,0.0,7,8.2,1013.1,11.1
2021-07-20,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,44.4,6.5,105.1,78.1,0.0,7,8.3,1013.0,17.1
2021-07-21,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,47.4,6.6,104.0,75.0,0.0,7,8.1,1010.6,12.0
2021-07-22,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,41.1,6.3,102.0,73.9,0.0,7,7.8,1010.0,12.0
2021-07-23,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,40.8,6.5,102.9,73.9,0.0,7,7.9,1012.3,13.0
2021-07-24,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,35.7,5.3,102.9,75.9,0.0,7,8.4,1012.4,11.1
2021-07-25,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,38.1,6.1,100.9,75.9,0.0,7,8.4,1010.6,11.1
2021-07-26,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,41.9,4.5,102.0,77.0,0.0,7,8.1,1009.9,9.9
2021-07-27,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,57.4,4.3,102.0,73.0,0.0,7,7.7,1012.2,12.0
2021-07-28,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,51.8,6.3,102.0,73.0,0.0,7,7.7,1013.1,12.0
2021-07-29,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.5,5.4,102.9,75.0,0.0,7,7.9,1011.4,13.0
2021-07-30,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,51.4,5.8,107.1,78.1,0.0,7,6.6,1009.3,14.0
2021-07-31,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,49.0,8.2,107.1,82.9,0.0,7,8.0,1011.7,14.0
2021-08-01,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,42.6,6.4,105.1,73.0,0.0,8,8.7,1013.8,14.0
2021-08-02,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,42.7,8.1,106.0,73.0,0.0,8,8.4,1014.9,14.0
2021-08-03,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.7,5.4,100.9,73.0,0.0,8,7.1,1013.8,9.9
2021-08-04,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,45.8,4.2,105.1,73.0,0.0,8,7.1,1010.8,8.9
2021-08-05,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,45.2,6.2,105.1,71.1,0.0,8,7.3,1011.4,11.1
2021-08-06,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,43.8,5.0,98.1,68.0,0.0,8,7.5,1012.0,9.9
2021-08-07,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,37.9,5.2,102.0,68.0,0.0,8,7.5,1010.3,11.1
2021-08-08,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,45.2,5.3,102.0,69.1,0.0,8,3.1,1008.7,11.1
2021-08-09,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,46.4,6.1,102.9,73.0,0.0,8,6.1,1008.9,12.0
2021-08-10,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,46.4,4.5,104.0,73.0,0.0,8,8.3,1009.9,11.1
2021-08-11,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.1,4.2,105.1,75.0,0.0,8,8.5,1010.9,13.0
2021-08-12,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.3,4.9,105.1,78.1,0.0,8,8.8,1011.2,13.0
2021-08-13,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,54.1,5.1,104.0,78.1,0.0,8,8.4,1012.6,11.1
2021-08-14,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,54.2,5.4,102.9,78.1,0.0,8,7.7,1014.5,9.9
2021-08-15,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,53.8,3.8,104.0,78.1,0.0,8,6.1,1012.5,8.9
2021-08-16,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,56.1,4.3,105.1,81.0,0.0,8,5.9,1007.4,9.9
2021-08-17,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,53.5,5.9,105.1,79.0,0.0,8,7.0,1005.8,12.0
2021-08-18,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,47.6,9.3,102.9,72.0,0.0,8,8.4,1006.3,18.1
